filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
bbn,-8,66.70396902926345,68.63656989498651,69.07542295571368,70.16218500703046,68.82254642081536,68.64339354845573,68.37849323557924,70.51358198444791,69.58522688417591,69.10095270741596,68.86026895829279,66.70396902926345,63.73453259336828,62.17508208818163,60.09008134088846,62.5714436926996,60.31421388191587,62.59134863345966,60.891923279453515,61.46004569407704,62.024068392814236,60.87196904466632,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbo,-8,64.36468811841132,69.64122541413495,68.5448388791676,70.45376293830836,69.1039642142944,68.8633094231604,69.52494492542696,67.61714180074726,68.81070074744486,70.95754918445972,71.42811254600244,64.36468811841132,63.33505558871277,61.547097496329556,61.247991215598155,60.576193215934694,59.9664932407192,62.038179395623665,63.46342941009215,59.805513458097934,61.82237236120901,60.979973376500936,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbp,-8,65.7282806220673,69.00832101719098,68.96266721012793,71.32440553735954,68.94849153066741,68.95222939468559,71.1465932833697,71.09936397574529,68.18557700253714,68.7779263721689,68.2003228024687,65.7282806220673,60.688975716455076,63.065002931572295,61.23327291597721,60.83346406182381,62.11514608013774,61.465074939985044,60.25121295448656,62.39611718920041,59.914708276080304,61.68210151567093,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbq,-8,66.04593647379303,68.83746932085283,69.91125611598454,69.72320113151603,68.94840689187681,69.47875119796944,69.88388696452655,69.53443802190264,70.82325455982068,69.80565560969988,70.71572963241549,66.04593647379303,61.94907899047552,59.791265662827506,62.572665052372244,62.11709872767849,60.70472828467351,61.15638435490983,62.83674453879747,61.40801301786846,61.31620549757903,61.62809007169276,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbr,-8,65.41212568322194,67.34280254686234,69.08913559572422,69.03242590150118,68.77829899434731,69.3553712083653,67.98199037541208,70.62814736422216,68.16438313214884,70.36498625877924,68.15361837215309,65.41212568322194,60.01567516677279,60.787448945055985,61.96306047484742,59.79658469179722,61.8791523785001,59.8836924786859,62.45527590470749,61.198742486727056,64.14272209333055,61.40607199317716,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbs,-8,65.16966745938927,70.31007832016294,69.4339574570333,69.11034056710643,69.41493406405797,69.88591614100461,70.11794477262177,71.04914191937348,69.43840472820894,67.46863159047571,70.4911261569735,65.16966745938927,60.88884217212751,60.11388037481225,62.8509373892641,61.17305218919792,59.37523616738829,61.253470288176224,60.5980864612179,62.41164999293443,63.91419150404143,61.804145158380244,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbt,-8,66.66070699841069,68.93517624062052,69.56930624736289,70.46160073075785,69.3981594920877,69.34338037565915,70.11283990498373,69.77384703665915,68.51525061170567,70.96886241341413,71.45897993089966,66.66070699841069,61.45799800982686,61.90473119504621,60.80739958616365,60.486188996394034,62.75957791004312,62.31367827610561,60.75096223371771,61.909830314454496,60.52718763989849,61.94327100251959,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbu,-8,65.99952798036435,69.09850320253493,70.53716072763015,71.0377765689265,67.9992711592485,69.81429828818838,69.60851545666952,69.47041236631492,69.56716999085465,69.35580725110984,69.69118161609498,65.99952798036435,60.76760416179489,62.658225655195814,59.27775021719504,60.533080108996096,61.67911541194304,60.400304971718946,63.86524036906438,59.86945455758905,59.52346678314419,60.82451290599602,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbv,-8,64.91924112699903,69.12288514507935,69.35773021180525,69.1949656239655,70.43873962739177,70.34285599853442,71.24238205706214,69.8413859827995,68.46155391145115,70.65511604572076,68.29256433158422,64.91924112699903,61.99069160141457,61.618432078848336,59.99361223164762,61.12698697940455,60.939320896528805,61.606724977700864,60.20339882762943,59.301723506172216,61.153845587812036,62.10887757557258,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbw,-8,64.16164773032894,68.63460602933536,72.00933431633486,70.91274936303569,70.31359754240174,68.91634491187303,68.34053066246636,69.05025850356904,68.98814197138793,68.9090175102404,68.84305886842762,64.16164773032894,60.24087845684972,62.71797503789932,61.460856307573614,61.18364359840731,60.25162131055889,61.45291059741353,61.16173460094255,60.320296883792686,61.84404815110688,62.283192649023746,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
