filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
cjj,-4,63.31473215384499,65.96255275239702,65.65040132775613,66.93617357850974,66.46487922488117,66.58571389922754,64.42851451968966,64.23963541274696,64.80634535881646,65.91119548342034,66.46297554493627,63.31473215384499,62.85901841262963,63.15743561931092,60.90191770327826,61.99151861547717,62.699210182857605,63.76766038578314,61.722895900289,61.09169646407068,60.807238923870315,60.112658109643625,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjk,-4,64.04538795740055,66.75288447562434,64.14119483976991,66.86660069189587,66.61065810965658,66.02773542770302,66.48009870973611,67.96366377940645,65.75986796034414,67.01359321618392,66.0916103927936,64.04538795740055,59.58340475644308,62.55010036834826,62.93360984793442,62.356944609251386,62.660929987940726,62.159107759957195,63.26086520812997,63.04523581288765,62.291084960822445,59.565486967855094,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjl,-4,63.62804922826372,66.25127558679273,64.94548263582828,65.23301887464388,65.55176743185092,65.22379531674187,65.82565417287788,67.19178755873081,68.10147737820873,65.27553749062187,65.3792131656098,63.62804922826372,63.935376472979726,61.58836536822738,60.46259564675676,61.335706748403794,61.84480593490041,62.253094294462294,62.052540063021596,62.410602033387356,61.01003572081687,60.8188306768831,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjm,-4,64.97549687714921,64.81209690653067,64.94750871927306,67.21409608747567,66.00832700328263,65.62896674836473,65.67073119160113,65.40769447912491,65.82168581274404,65.86318894265021,65.44679608954517,64.97549687714921,61.97749846770233,62.09364982655993,62.30352919115964,61.85984402156002,60.762285632655505,60.73606100316322,63.452358191749255,61.18044649587638,61.566528642442066,61.34654055712178,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjn,-4,63.93301838896345,65.10497811616337,64.85517161749148,65.50621306808625,64.69030644124831,67.02779027463878,65.89290719811633,65.19497539901764,65.33249212833486,67.50271483603446,65.8979405058849,63.93301838896345,61.68167337542888,61.15321014268017,61.61964170626139,60.90705494212192,62.97823576027396,62.11935979635259,63.08404513694307,61.29032071247674,62.97991103851821,62.53433596739887,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjo,-4,65.41062207658881,64.66945397653285,66.5357771572067,65.44510800342397,66.31105949459939,62.78378079468619,68.40033483034897,67.44348585430204,65.54659065750455,65.72680307548805,65.86831892677179,65.41062207658881,62.02806333159696,62.2931020274731,63.1475329267366,63.26915234228299,60.866388764176705,63.667701762683926,61.91078363072225,61.67907315976372,62.230116833630355,60.81062821538603,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjp,-4,64.07289686148037,66.17375491842904,64.42811341822507,67.36379541344414,67.0179139963743,65.1746723897484,65.15834552939636,64.72016242796205,66.47400424601277,66.20519325662173,65.42319342372636,64.07289686148037,61.35154648352135,62.75513820191847,63.09298323358501,62.45373376567876,61.507267257821695,60.1451447081518,59.724925131420584,63.020318845198155,61.02627478647289,60.74203665447983,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjq,-4,62.91646964314958,66.15374146667499,65.768127983707,65.5937290637803,64.07135613169434,64.48456688605685,66.95547431134123,65.46838283038153,65.13072003976134,67.93367039428747,65.8055036526118,62.91646964314958,61.07378886296261,61.61602517492315,62.48826599487391,60.75638230048986,60.08000892878796,63.006854420289166,62.390497030275725,61.767008191289754,61.21909280119342,61.078915966191865,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjr,-4,63.45941450928707,65.40795290400335,66.21452344190838,64.27062519523184,65.90693932640947,66.51684485779073,65.27311381121814,66.31345099013703,65.5452776602899,65.53371631324491,66.27228746135168,63.45941450928707,61.66793373231558,62.159558237657855,61.67332181903646,59.61854928385442,60.86998420706176,62.34407828493719,58.273268537164114,62.832143837265136,61.29414966298031,62.455126515204505,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjs,-4,63.69816679630547,65.87517864539718,67.17211941917719,67.65914896928683,65.77861310886216,67.40587222352674,66.814207265458,68.72817893398239,65.93619054591443,65.96559129512386,62.9569445585626,63.69816679630547,61.99957186334432,61.96327228032462,61.49877955619451,60.77483631240798,61.65687510419286,62.51316480079032,60.78011307906721,61.76625418591893,60.62625244418527,61.53534016516698,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjt,-4,63.1314499565035,66.00319956703059,66.70383055964415,66.67290429382038,65.79687444955076,66.14726199037108,64.54775051153074,66.19873149333407,67.42438052122098,66.67642565533066,65.81057165581403,63.1314499565035,61.10006801021205,62.04387650737517,61.63676005281444,62.312153498215125,63.4752800712889,60.97916942807138,62.96789057048156,62.396151233654706,63.72501715021803,62.143257320487855,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cju,-4,63.802789003573025,66.20659863513296,65.07401634833461,66.90055282832796,64.96053843566382,67.25668244802888,65.70208822837742,66.00944217318224,66.01874398087092,64.45689173023302,66.9866342385681,63.802789003573025,62.96764601363942,61.56685237105511,61.6390194165084,63.090034247949035,61.130308086905444,62.80399974239593,62.417779868850964,62.826346186050884,62.00980111430215,61.854857311918316,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjv,-4,64.96515055018729,67.04198858785212,67.0504650136708,65.11454197270993,67.0944201804238,65.03669786564575,64.68521351887172,66.27484824407962,67.04474115727149,67.2791156103404,67.35253617065264,64.96515055018729,65.00706497908429,62.21438379999414,62.551870968606714,62.58692896146277,61.98094825081564,62.46255471538793,59.99418861816237,61.9642372841319,61.46813481615807,64.96304544729091,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjw,-4,64.93973997522052,65.94864364863427,67.39426124453821,68.78995311211486,66.00837833084522,64.74588688497367,67.4776617279701,65.94745543296938,66.76285241168061,66.11673670871963,65.36877970398044,64.93973997522052,60.385988596659764,61.70229336606739,61.75462523086272,61.947496493199125,62.28343605864695,61.30873641967973,62.3224168635717,60.58438292124995,62.27322570550872,62.163562406530346,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjx,-4,64.68392910140757,65.50258504202719,66.92221102774988,66.26072702489353,65.52438235509639,66.66562135854821,65.28783602869258,66.83036716824321,68.42348334687368,64.96699496001315,64.52593953821113,64.68392910140757,62.010340119521196,63.5310180575545,62.60620628485383,61.84467409290926,63.04110544972249,60.96849909424217,62.35489335927709,62.03302620720557,63.5004687428716,62.54154700850648,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjy,-4,63.82058219335558,66.59463672509311,65.67500083937465,67.10653810983541,64.51565414313063,66.43375199282379,66.50539637966494,65.81970654715057,65.91052039871168,65.50756500734141,66.11698014996118,63.82058219335558,63.511304169383315,60.50179588095364,63.4510558959431,61.321939008558296,60.71548717891256,63.201376702787684,60.883476801214265,61.25009091775368,60.97931712622288,61.94431386578909,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cjz,-4,63.354450133386294,64.62182328465268,64.74389221701153,65.59928191866334,65.87917131220883,66.58428422192368,64.76421330546684,65.46211717752954,65.71844094691674,65.06732352761918,65.05601340907634,63.354450133386294,63.123196053119955,61.43470202039391,61.595602802450095,62.18690669853717,61.04234584162377,61.237744381907476,61.36505575866136,62.41807199605362,62.36920484374522,60.017073718721875,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cka,-4,65.12857024749768,67.8475686321949,64.98626313154317,65.29580976057906,66.05786508204457,66.62951580318462,65.0201412940497,67.73263076330478,65.88427201428091,65.26376665417985,66.78866562177818,65.12857024749768,64.15147422980128,61.201536379210765,63.00204026316992,62.584967403490296,62.55755105691444,63.187626169640865,62.21185857127865,62.54130865882686,62.542892822920884,62.586186319536736,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckb,-4,63.138656783119316,66.75678935959525,69.71662140718804,64.10676618100624,66.42568681856572,66.94679921115005,66.63979717476737,67.17175374380587,66.21120340914005,66.00977845750256,66.6573918723453,63.138656783119316,63.00457592433283,62.06192265263812,63.03023311074339,62.12432203852038,61.40273384243607,62.24636538507202,60.71748099238308,62.29419864429983,59.80746673411831,61.92585566363423,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckc,-4,64.95707551832817,64.55541387992972,64.91393475872724,65.47656892345896,65.33040398294068,65.75497426323413,66.11980563133275,68.1908252802348,66.18096290008657,65.31179119668545,66.57872083281843,64.95707551832817,62.512237801465226,61.90286324100601,61.08832936374325,63.973014449170336,61.5678962294816,61.89893618863998,61.74053759008775,62.77693031551622,61.9965979089528,61.472259555905104,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckd,-4,63.761963740337364,65.16779510685409,65.69088596123623,64.91718381696553,65.24840739664936,66.28874491781217,64.55811132666454,67.30871425212298,66.10469225579527,66.3196162726435,65.69510002392926,63.761963740337364,62.68667340831221,61.53432851863299,61.182082579680966,60.787289481471454,61.933245991767194,62.91254867886152,62.782786234355875,62.50742595774781,61.57831742373898,61.51441071723254,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cke,-4,64.25255375623004,66.51474213733093,66.62774902591448,64.45884455291946,66.33308550227515,64.73985284427552,66.46724975057563,65.28711448724611,66.50419222753753,65.81701741305373,67.0842094609273,64.25255375623004,63.37676679026864,63.10514208007206,61.82325329640819,63.78318495944405,62.718850737819594,60.760561200417825,62.227169695218784,61.73345889951323,61.55450716022957,61.262022048847776,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckf,-4,63.87888661638327,65.41871859623488,64.74479254024203,65.11713486517954,66.2672514469665,66.72121887400293,66.32833283112336,66.71750688589913,66.82857704966847,65.80905671609734,63.716948714305076,63.87888661638327,60.75449859969706,60.404213416463975,63.350435169625115,62.23456090831112,62.11705829748488,62.84548491829907,60.62322006032788,61.04388829441027,61.101417185178924,61.964426642619166,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckg,-4,64.27311914703111,66.31965038663637,64.97052822546445,66.36030911863023,66.61586341301444,65.61259992252646,66.29737986358067,65.10324703890903,64.50607474929241,66.09767398388736,66.821613565494,64.27311914703111,60.9848460120749,62.966414202958916,60.61537921715041,60.82267965044084,63.21370850181359,63.7052591853677,62.56231950796238,61.41608338311825,63.19092332269463,62.105542790070054,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckh,-4,63.52335281352097,66.31381210424978,68.08292596608767,66.84404819523166,65.23467993486632,66.16945192846273,66.40850915639642,64.65544669057871,66.01852270244868,65.79039753555907,66.76217682593077,63.52335281352097,61.64640385594743,63.51967115330571,61.55603749880584,61.2884880574701,61.645101448850966,61.55420469586238,62.98089140969693,62.73581473579376,62.73964373892298,63.94015216958405,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cki,-4,63.82749657090283,67.13114272930433,66.16459450099352,64.23202490982008,65.91038094310328,66.12404496816953,66.93691105044243,65.78185006192918,67.08593761987018,67.46972625335233,68.29295888954894,63.82749657090283,63.30313850351497,61.63252384948961,60.72086718299351,61.6757606758279,61.19516859707431,63.50560260423843,63.32149754642597,61.94173049408369,63.23659367977603,62.787232065130745,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckj,-4,63.128697485573426,64.34425054242763,64.49139318941266,66.03140121990761,65.80974524401995,65.21085628129583,66.76743238936517,66.1694472686841,66.33930896755743,65.60614576763368,66.27004785007645,63.128697485573426,64.17838897311658,62.89363019151626,60.89046897708299,61.63446981987868,61.63295319695953,60.419558671196526,61.76269378036917,62.22477398246445,63.35840673898127,61.94012695769376,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckk,-4,63.4711713986721,65.56738763650168,65.42789407484003,68.78180604984901,64.9860391163565,64.46313295835571,67.47278081604982,65.93428935898409,66.90983916527487,67.61373955651064,66.31569033141645,63.4711713986721,63.58243627523425,62.98526863873651,62.545583062509465,63.444802326159355,62.2159149267398,62.73113175940647,62.29328406474509,60.42353496273187,61.963591668388744,61.13655746575715,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckl,-4,63.843343128530755,65.99378955940625,67.13073545415398,64.81883014524155,67.99030319284287,65.55884714346327,64.58973743859778,66.0247802339605,66.4621311777169,64.75427439391417,63.91220603173567,63.843343128530755,63.618512282256845,61.11605403230808,60.94609928096254,61.43281221469449,62.434261342687,61.558257000635564,61.464034653686454,61.49616842536646,61.745914491404484,61.76607346866748,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckm,-4,64.85343092519378,66.4089758417996,65.0620433611118,65.15573791447403,66.58672896316956,68.39550861377732,65.47866528695968,66.44985541963558,65.91301407071525,65.01100324242044,65.4863210294052,64.85343092519378,59.93262790934531,61.80694165179155,61.919232794278884,62.98158635008617,63.11234116125662,63.174435773033004,62.23488665718501,60.54070160893433,60.96177217241278,64.05784288073191,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckn,-4,64.62518138514758,67.4251093255147,66.46315953078071,66.42661247641585,65.26546984886922,67.0157800391564,65.81876155541563,64.59502043935552,66.61692418975618,67.53521953994293,65.27702869377,64.62518138514758,60.03545056416274,63.297347843442,63.30213303849271,63.25746185748656,61.46825396088604,63.596453193353796,62.98246077892411,62.1503210357404,62.83082833305355,62.77751307623826,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cko,-4,65.16092165162331,65.62655759384576,65.20361676749872,66.04007517219166,66.10305415092483,65.32122434162667,65.09306764869773,63.90353300507402,65.46467819635693,65.52515119967718,65.97710625311223,65.16092165162331,61.62121080868448,61.84325455076109,61.88316726019565,62.25522285724029,61.85531463193042,62.44467546539939,60.48514411497877,61.40128295526055,62.685336609907466,60.98029453893991,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckp,-4,64.87469881313272,63.892319541781646,65.02588576409433,63.99471453386204,65.74570467243822,65.80149870315358,67.17973706503163,65.42769333769812,68.077709506822,66.73124327018965,68.00658806187222,64.87469881313272,61.50354190178034,61.01182024921724,61.61694116393551,62.5748348883295,62.27073850643315,62.88462730995939,62.318282234904345,62.051679659678015,61.21994383512033,63.0076547110804,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckq,-4,63.703638485584335,65.51905246584262,66.53325278906473,66.86144795679165,66.3581547026603,66.60468643056197,65.59863347051005,65.37173711595804,66.57975300322742,65.95707839242334,67.9660346614561,63.703638485584335,62.440505915695084,60.80963502621315,61.62634970845407,60.545046971561604,60.81668517763391,63.17696040937,61.54559677015325,61.060876623404695,61.31560445745412,62.99345230217149,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckr,-4,63.63905256198967,66.27866230202591,65.58808642470647,65.67143504312344,65.83818385427392,64.75827679232764,65.55531794416622,66.98567037661545,65.03627306096664,65.69700791839234,66.32486232616208,63.63905256198967,62.341732755387504,61.49866102554803,60.98843467814358,61.83082282435562,61.18624248327278,62.38529234266951,63.7811791278508,62.57475321090194,62.230279310114994,62.218211839680876,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cks,-4,62.485977216783404,66.09886539425443,64.29775550172751,65.84039275294052,65.77888968814533,65.93048712308087,67.04055610000742,66.39054614622846,65.97778552505241,66.6316224187091,66.92827217498244,62.485977216783404,63.94318802625944,62.4467457463742,61.83291332018328,62.460845923214194,61.50884171059724,62.15282093730412,61.819939244456826,62.3451536989801,61.035273436445934,60.62059140995301,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckt,-4,64.42366862272715,66.43826963166826,65.7858907550638,64.80750454341862,66.63844657106097,65.37726104044903,64.8879507484738,65.76898723364603,66.4693969780615,64.11142964462368,65.10931167468429,64.42366862272715,61.57028906287891,61.5596257798626,62.184042330520114,61.86577485114166,60.806614250963875,62.14305797719767,60.2105641104372,62.162686861253796,60.23346170791858,61.69515971808594,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cku,-4,64.83762663514453,65.2705188106487,66.95742817765701,67.06859418453264,66.88965773293414,66.39246027681095,67.30853930603571,66.97937725638056,65.69410564951895,65.18713598395273,63.90882997263617,64.83762663514453,63.96369191216438,61.653451270576994,62.08810875606703,61.93590784410847,61.898791126916564,60.78975308638115,62.91206641915055,63.196155970783025,63.10825409475638,61.229764012323365,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckv,-4,64.52952112411869,64.63276588730646,64.6830873272455,65.25541068374831,65.96702106884337,64.88605586337623,65.27924882774575,66.31756136965659,67.12472235900495,67.05204725481435,66.64522321727279,64.52952112411869,62.23853347998447,62.88292102533025,60.99937434340016,62.68280012983942,61.65837641354253,61.28709289317041,62.58338072573505,60.08610494304166,62.754198389600546,64.4982924937063,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckw,-4,63.783668986177446,67.2940711328392,65.65120096373586,64.9517546571058,67.67640089618418,64.40480745222104,65.7126855515272,67.64705523749062,65.33146434727229,66.15112106124191,65.30764276500273,63.783668986177446,61.260401966102805,62.09243311709755,62.568567481418775,61.69284159248767,61.04014080555467,62.59249164300467,62.919060120414684,61.60683636570647,60.80430760730179,62.57047354026013,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckx,-4,63.63448834151791,64.96568269944625,66.17195470873646,67.7580282915201,67.42734500173596,68.30435733230325,67.74761578609727,66.0455811530546,66.20184586026686,65.10040086515676,65.35074737316728,63.63448834151791,62.18197533789342,59.82258770651701,61.706448648758055,63.31220945995513,61.86156064784725,62.04304456170335,63.42168500618796,62.986134759107195,63.06067229396626,62.61341522490325,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cky,-4,64.52430420982799,64.17787953605685,65.56183877087382,66.20803625520169,65.92623908835176,67.58955074756709,63.698693464761526,66.27718689459435,65.9254569770515,65.8591153714097,68.57579488280521,64.52430420982799,63.4679779575467,61.57400517474297,61.62904028349745,60.66828685541884,61.85044608528073,61.807346750957315,61.772356371737885,62.53490245016291,62.88040897678964,60.84249822564322,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ckz,-4,63.65327097557207,64.19301351850294,65.39575066187584,66.08995254821065,67.01411323230124,68.20797019601117,65.70818146926854,66.27989416550633,65.78629820466003,66.26280822973922,65.46421211139229,63.65327097557207,60.86189413659285,61.22955364246333,62.58070368574111,62.48053941076542,62.63938391609411,63.06920726663255,61.0984305764135,59.492605714449205,60.74298474054399,62.82136242238887,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cla,-4,64.13721002378801,65.0279409955928,65.89196993582426,65.82296859010665,65.49412583566837,64.75166270554647,67.18137077106115,65.2590451819422,67.09950377024603,65.8018318180158,64.82696786667488,64.13721002378801,62.209085152304844,62.44722448690598,60.98990963717599,62.70915698399019,63.203793423995656,62.90411821243264,63.26290355724638,62.31455562983859,62.15778690494867,60.59689222759065,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clb,-4,64.7113681404906,64.60919320551568,65.44852878635704,66.36769184035474,64.63013848470376,65.43168054138668,65.61211294229871,66.21472158276326,65.75228196261342,65.54391615664589,66.05889304937142,64.7113681404906,61.72549550072688,63.446184783878,62.06227711945597,61.50430155628599,62.54549685952209,61.63407758599628,61.65527498670542,62.16941533652351,61.82231082566272,61.625578670405474,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clc,-4,64.05167161927591,65.44087278927867,65.35998395285343,66.82184707191759,65.19546757726611,66.16978448807299,66.99851807298133,66.16098332601246,67.0394947738515,64.35360304139567,67.60600676488536,64.05167161927591,59.53986874321656,63.36316336565793,61.74122955782971,62.351220129009405,61.15559197306985,62.472292942919125,60.91043159352064,61.50636671304009,61.03230262619091,62.03494695302667,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cld,-4,64.44571637078464,64.96145146557092,66.63044436171849,64.89590836025164,66.54843395365327,65.80003460003515,64.93568836740322,67.4370804831151,68.46921428419738,66.12945178019477,66.4821901295721,64.44571637078464,62.617293085501856,62.092227765291945,62.41771339473711,63.275939520720385,62.228386953835034,63.180022851381786,63.229128662642914,61.824165631346546,61.83585307500317,63.13412614452708,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cle,-4,64.79207480488495,64.64330162758571,65.63907515201096,65.43161163898682,63.456377661759745,68.14860977191277,66.54637182565003,67.82780017320452,64.6314628495832,65.36815485043383,68.18290369348868,64.79207480488495,64.17808589623883,61.70342541815612,60.0119352170326,62.74636990980011,63.51176246837807,62.031886580942064,63.51991689599697,62.217594923953655,62.38445663035912,63.82014761392716,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clf,-4,64.31856943672119,64.1145142334857,66.2010732767485,67.15453068412786,67.48764566181545,67.3372421495817,66.59044947068455,65.15028001445303,66.5261461078384,66.5463293621288,65.11677016231106,64.31856943672119,60.51515360607338,62.880234896551556,60.82614815506057,61.28301570296455,61.900088312357624,60.837659278532215,63.22616176071873,59.36972810255055,61.31116690991095,61.58979152310749,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clg,-4,64.08483953031211,66.37045058747886,66.55089157238108,66.30427751112697,64.92337375653781,65.80290039696416,66.28717652010813,67.7537191780747,65.40033356982566,67.25363834892346,65.78503038236202,64.08483953031211,61.817977132072116,62.14182271345592,61.02950323468782,61.6878465113476,60.70616761705503,62.63387816026898,61.135251227538554,63.23615155036684,62.539472731164246,62.28525929208661,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clh,-4,65.1453498171409,65.6605638082139,63.88155896509696,66.19154541811692,64.98506616056616,67.80433216434218,66.10116001230855,63.92811960484518,66.58057320848414,66.29838509270812,66.15687892659878,65.1453498171409,60.68989657787874,62.0251765744316,60.50972355232619,61.41467453229185,61.581570781865494,60.71854898594141,62.42129254978408,63.49584931882739,64.60240095463969,61.55680787526668,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cli,-4,64.38797252263252,66.69461829277888,67.22971810295445,66.98567007473564,64.2928185284816,65.83940449001254,65.7980853608619,66.02198548759375,64.42074949070265,67.18937958456345,64.5913536768517,64.38797252263252,62.174849892230014,61.60067886303961,61.69502120871879,61.564547020311544,62.26609047874746,61.53677701707292,60.54809992021867,62.42938561622409,62.813415471427376,63.0286250814447,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clj,-4,63.728488776938306,67.84586229667953,66.66009680387252,65.19527820327001,65.76100579160166,64.55677517735187,66.25485903546362,66.66348029510706,64.62697253124158,65.43683311872998,67.05376242195389,63.728488776938306,62.37622410793363,61.977082163539215,62.75020267268142,61.50426263388516,61.475109447988444,62.36017536979093,62.003317096877424,62.881742003115505,61.74173641435696,63.344466245506844,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clk,-4,65.01166153998089,67.1603877774913,64.51452839416902,65.72475798070566,66.23233621451176,64.91672139919942,64.97560842447264,67.80770690459256,65.50779239835279,66.43482028193192,65.44313285360049,65.01166153998089,61.49922305917034,61.39626406032356,62.44708195089635,61.85792376294202,61.17897048696152,61.789877896354476,61.36967049277773,63.371308274310486,62.077237527733885,61.25731559564456,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cll,-4,64.83271504391442,67.07132761182442,65.09902382043632,64.4050330963054,67.16817841194481,65.76143863747194,66.33982868720085,65.93827342826717,66.26246055136289,67.12872188537133,65.53754162346218,64.83271504391442,61.42907432767111,60.39943775184932,61.896772372211174,62.80991573548479,63.200036772341065,62.62424246052121,61.448400290555014,61.87612704924791,61.72285831471559,62.73621806696054,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clm,-4,63.46404812664238,68.38356084928766,66.38458298026036,66.084432043593,65.22494417717648,64.61277318912117,65.72539081056189,67.3135714927607,66.59874014392304,67.54805823945016,67.50262993530237,63.46404812664238,63.189388232993956,61.417055620291954,63.38393243276235,62.145920573129914,61.38223843291231,61.71657145961099,61.232862560949776,61.548384796722445,63.16975331633937,60.720141740393245,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cln,-4,62.13313218390347,65.89805182389593,65.73805420519253,65.96218337212811,65.76839270672828,68.39822385464421,65.64424430618736,64.05265783804236,66.66277083035716,64.71310238525062,65.85603130992133,62.13313218390347,61.41341291717733,61.57328751162602,60.06697502522152,61.50964877069567,62.383200014037655,63.6227293856028,61.974827302869755,61.6846046512735,62.32149766386359,61.30373842333577,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clo,-4,63.195723030096005,67.74259447201378,66.2794643056099,67.66678378266032,65.7425755015932,65.99865134249869,66.20700012993748,67.951471333966,65.75752064368254,67.25603358539135,64.43114127549285,63.195723030096005,62.63278250058576,61.45221471887898,62.38250473688416,62.79644722959596,63.45202757863671,60.67963100993667,62.38232242389017,61.62211431218873,61.195446378317264,61.74438952951863,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clp,-4,63.44261807862506,67.41885313125209,66.41638526968885,67.39341102214084,66.19693067057348,65.17819507897916,66.93488778542653,65.38800430272562,65.42488767158221,65.15436460661779,64.22846940973884,63.44261807862506,62.31601798526295,62.40198166305663,63.48382887517272,62.40533083906746,61.541452902476074,64.28369460479297,62.3017534670169,64.07303465087858,61.50269890619382,61.99737046855423,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clq,-4,64.40680238884812,66.52903269871436,66.08040172321282,66.57621529674442,63.6451285930386,66.68492131369173,67.76078919453964,66.9795479807418,63.32438590891379,64.923562163474,66.58503466626293,64.40680238884812,61.246553684787976,64.2215946089712,63.53262807027469,62.562178190609345,61.19901970750805,62.670056456937516,61.08618255396643,63.609856863507915,60.56193870970161,62.24281111902718,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clr,-4,63.88926653264892,65.62425138745681,66.83732677088196,65.7525804533334,64.37796407705777,67.38765382942638,66.98758835550267,66.35629194835954,67.34850360914425,65.74098068717707,65.7992232270768,63.88926653264892,62.54000607709189,60.26105053541233,61.040289762295814,61.32479630748148,62.60661287160818,60.8307940984794,61.00435678988175,64.14581464230186,62.74692396391763,63.259834588978485,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
cls,-4,63.231878307704335,66.75352236499356,68.07785163772819,65.92812592985845,65.80780315870216,65.9528862882953,67.32405141037486,67.22703618119314,65.69131931083379,67.51434820696356,65.90701494901296,63.231878307704335,60.56528908916368,62.99838667812609,60.65060983979776,61.71908859695725,61.938917469319996,61.04589485489778,62.89062698459449,62.41183829587447,59.684586492850315,61.046344020376395,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clt,-4,64.81149687841109,66.74694952822881,65.55084626498554,66.94382122853789,64.6575340393651,66.42835410357108,64.0751311633718,66.68719637171165,66.18538149421612,66.9989716868092,67.20020579611887,64.81149687841109,62.00672889833344,62.86267157990379,63.189071582746,60.81626966410372,61.82305317930221,62.49265976417635,62.51592699855728,61.45871676965613,62.298687155753804,61.85747495041386,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
clu,-4,64.9809941500803,66.6046914967617,65.56299722862279,67.44636404501291,63.888949714651744,65.23261851007602,65.77098886838412,65.76536270146777,66.78377531469131,65.37604924699261,66.6571105346058,64.9809941500803,62.31063433577679,62.42513465509937,62.77540960699395,61.82421234439959,62.11826965689451,60.99599707842938,61.02135050294486,62.22200085092651,63.21820451434879,61.432056503476836,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
